uuid,Members,Answers,Fully specified name:fr,Fully specified name:en,Short name:fr,Short name:en,Data class,Data type,_version:1,_order:1210
1c6ebdf5-ae41-4281-b4fc-3f7730e4a34e,Age Sibling 5;Living/DCD;Tested;On treatment;Status;Followed,,Numèro 5,Sibling 5,Numèro 5,Sibling 5,Misc,N/A,,
edba242f-0f59-4d1c-be42-7d74d28430ca,Age Sibling 6;Living/DCD;Tested;On treatment;Status;Followed,,Numèro 6,Sibling 6,Numèro 6,Sibling 6,Misc,N/A,,
f51cb3ed-1e31-4709-8354-a30223e76ac9,Age Sibling 7;Living/DCD;Tested;On treatment;Status;Followed,,Numèro 7,Sibling 7,Numèro 7,Sibling 7,Misc,N/A,,
1175e52d-3247-4e1a-b3ab-00116ecffcde,Sibling 1;Sibling 2;Sibling 3;Sibling 4;Sibling 5;Sibling 6;Sibling 7,,Fratrie,Siblings,Fratrie,Siblings,Misc,N/A,,
74311df5-09bb-4653-8368-837e849ff99a,Mother;Father;Child's carer;Siblings,,1. Identification parentale,1. Parental identification,1. Identification parentale,1. Parental identification,Misc,N/A,,
06cdee43-3dc7-45cc-9b19-2b0a36d9ea63,,,Consultation de PTME,PMTCT Consultation,Consultation de PTME,PMTCT Consultation,Misc,N/A,,
cd8dd320-a4ac-4ed8-be65-369ac10ccd67,,,Dépistage après un cas indexé,Screening after an indexed case,Dépistage après un cas indexé,Screening after an indexed case,Misc,N/A,,
7b70c5a3-5950-46ee-a011-4ccc6351b86c,,,Service des urgences,Emergency Department,Service des urgences,Emergency Department,Misc,N/A,,

a6534470-c3df-474c-adaf-b6924d66615c,,,Consultation extemes,External Consultation,Consultation extemes,External Consultation,Misc,N/A,,
d009d68e-04ac-4d6c-81bc-488a5ebe7e55,,,Prise en charge nutritionnelle,Nutritional Management,Prise en charge nutritionnelle,Nutritional Management,Misc,N/A,,
e3af6d64-8652-43e8-9d57-4edeebefb2bd,,,Prise en charge de la tuberculose,Management of tuberculosis,Prise en charge de la tuberculose,Management of tuberculosis,Misc,N/A,,
da48c6f5-224f-4193-9ba4-1f4a85e5846c,,Yes full name;No full name,Dépistage initié par le prestataire,Provider Initiated Testing and Couseling,Dépistage initié par le prestataire,Provider Initiated Testing and Couseling,Misc,Coded,,
2960b03c-e92e-4483-aede-c770c52a3c24,,,Maladies (Préciser),Diseases,Maladies (Préciser),Diseases,Misc,N/A,,
cab317c5-7dea-4608-973f-1cad09a55a57,,,Dépistage familial,Family Screening,Dépistage familial,Family Screening,Misc,N/A,,
0f80897c-0f04-4fa7-81bb-f460f5798cd4,,Diseases;PMTCT;Family Screening,Circonstance du dépistage initial,Circumstance initial screening,Circonstance du dépistage initial,Circumstance initial screening,Misc,Coded,,
6da1a1dc-153b-4c90-b164-70050866c0d8,,,PCR,PCR,PCR,PCR,Misc,Numeric,,
47b65948-f148-42ea-aefb-393da71e7b2c,,,Sérologie VIH type 1/2/1+2,HIV serology Type 1/2/1 + 2,Sérologie VIH type 1/2/1+2,HIV serology Type 1/2/1 + 2,Misc,N/A,,
fcbc6db2-3983-4448-b95d-d8546c5bca68,,PCR;HIV serology Type 1/2/1 + 2,Le diagnostic est basé sur,The diagnosis is based on,Le diagnostic est basé sur,The diagnosis is based on,Misc,Coded,,
458d568b-aa2c-4363-b5c8-2e48a32adac9,,,Autres circonstances,Other circumstances,Autres circonstances,Other circumstances,Misc,Text,,
600c2a56-066b-4ed9-8e22-b2af77fb5261,,,Mére a l'enfant,Mother to child,Mére a l'enfant,Mother to child,Misc,N/A,,
e4ea008b-d0c1-4608-bfc7-a296db662e27,,,Transfusion,Transfusion,Transfusion,Transfusion,Misc,N/A,,
7ef80c50-29bb-4c81-800e-823e6c7f9f75,,,Rapports sexuels,Sexual intercourse,Rapports sexuels,Sexual intercourse,Misc,N/A,,
2d0b48a9-5400-4485-979e-214052b79101,,,Pratique de soins traditionnels a risque (Scarification),Risky traditional practices,Pratique de soins traditionnels a risque (Scarification),Risky traditional practices,Misc,N/A,,
1524261d-21e7-4e2e-af61-30118615d83c,,,Autres voies,Other routes,Autres voies,Other routes,Misc,N/A,,
f4942f1d-78ad-4ed8-963e-98be1a7ef1af,,,Si autres voies préciser,If other routes specify,Si autres voies préciser,If other routes specify,Misc,Text,,
aa587bbe-99fc-448a-83e3-a9bc47fcb1ed,,Mother to child;Transfusion;Unknown;Sexual intercourse;Risky traditional practices;Other routes,Voie de la transmission,Path of transmission,Voie de la transmission,Path of transmission,Misc,Coded,,
5fa2125d-c4d5-4031-af23-fc2387b1a224,,Yes full name;No full name,"Exposition aux ARV autes que la PTME? (Prophylaxie post-exposition, viol, etc)","Exposure to ARVs other than PMTCT? (Post-exposure prophylaxis, rape, etc.)","Exposition aux ARV autes que la PTME? (Prophylaxie post-exposition, viol, etc)","Exposure to ARVs other than PMTCT? (Post-exposure prophylaxis, rape, etc.)",Misc,Coded,,
63a640eb-f41b-46cc-b371-6b752a2fc08e,,,3TC,3TC,3TC,3TC,Misc,N/A,,
dcf0e7c4-3f71-4863-8951-0fd4e51c7383,,,ABC,ABC,ABC,ABC,Misc,N/A,,
ba7513a6-db88-4f5d-8279-3f1c3ac5e10b,,,DDL,DOF,DDL,DOF,Misc,N/A,,
17dd5888-1e1e-4fe5-9a5b-a64d67de1b9d,,,FTC,FTC,FTC,FTC,Misc,N/A,,
2c3acd58-6498-460b-a261-4c606017839a,,,TDF,TDF,TDF,TDF,Misc,N/A,,
f44f26b2-4b31-4a58-91fc-80fcf5bc4cb6,,Yes full name;No full name,Autres ARV utilisés,Other ARVs used,Autres ARV utilisés,Other ARVs used,Misc,Coded,,
90ef8080-c68e-4869-9397-881aa8996650,,AZT;3TC;ABC;DTG;DOF;FTC;TDF;NVP;EFV;LPV/r;ATV/r;Other ARVs used,"Si Oui, selectionner  ARV utilisés","If yes, select ARV used","Si Oui, selectionner  ARV utilisés","If yes, select ARV used",Misc,Coded,,
5b0e0210-38ef-416b-9081-bee2fa6fc881,,Yes full name;No full name,Antécédents de tuberculose,History of Tuberculosis,Antécédents de tuberculose,History of Tuberculosis,Misc,Coded,,
a69eaa3c-0393-41ab-94e1-5ef57a2564b6,,,Date de début de traitement,Treatment start date,Date de début de traitement,Treatment start date,Misc,Date,,
b1c872e5-224b-494e-ac33-978c07853f9b,,,Terminé,Completed,Terminé,Completed,Misc,N/A,,
515b93c6-fdee-4eeb-adaa-3c98ef604710,,,Abandoniné avant la fin,Aborted before end,Abandoniné avant la fin,Aborted before end,Misc,N/A,,
837d570b-6fe1-4fa9-aaa0-3cc34ea582dc,,,En cours,In progress,En cours,In progress,Misc,N/A,,
aa448d10-9466-45f2-8cdc-ed27c1b52978,,Completed;Aborted before end;In progress,Si Oui,If Yes,Si Oui,If Yes,Misc,Coded,,
2e90f8be-5a68-43a9-b917-2b931eba5943,,Yes full name;No full name;Unknown,Comptage recent de TB,Recent TB contact,Comptage recent de TB,Recent TB contact,Misc,Coded,,
9d9e8b47-062a-4399-9223-1f92ab9ec6c9,,,Membres du menage de l'enfant,Member of household,Membres du menage de l'enfant,Member of household,Misc,N/A,,
7cfe6328-db19-4031-8ca5-030d8df97c2e,,,Ecole,School,Ecole,School,Misc,N/A,,
0c61f7cd-f2e2-435d-9f6e-d1857ba11a4e,,Member of household;School;cb279713-3373-44be-91bf-ead37122d098,Personnes comptage,Contact with?,Personnes comptage,Contact with?,Misc,Coded,,
77c6d0f1-ad0d-4a02-8b5c-698e6e636d15,,Yes full name;No full name,Toux > 2 semaines,Cough > 2 weeks,Toux > 2 semaines,Cough > 2 weeks,Misc,Coded,,
dcad76c8-699b-4648-b1db-d915b293d52b,,Yes full name;No full name,Fièvre > 2 semaines,Fever > 2 weeks,Fièvre > 2 semaines,Fever > 2 weeks,Misc,Coded,,
4727b427-b8ac-4f8a-aa31-796e19d5ed1a,,Yes full name;No full name,Malnutrition,Malnutrition,Malnutrition,Malnutrition,Misc,Coded,,
04dbd117-99c8-4c7a-9679-d8fce2d95920,,Yes full name;No full name,Notion de contact TB,TB Contact,Notion de contact TB,TB Contact,Misc,Coded,,
e6b99843-2d00-45ff-888a-5cb6a85cd962,,Cough > 2 weeks;Fever > 2 weeks;Malnutrition;TB Contact;Night sweats,Signes de la tuberculose,Signs of tuberculosis,Signes de la tuberculose,Signs of tuberculosis,Misc,Coded,,
c64a66ed-9c20-455e-85d8-14c458b8781c,,Yes full name;No full name;cb279713-3373-44be-91bf-ead37122d098,Infections récurrentes,Recurrent infections,Infections récurrentes,Recurrent infections,Misc,Coded,,
8522be75-15f6-430a-8468-fb2d26fc5a7b,,Yes full name;No full name,Fiévre chronique,Chronic disease,Fiévre chronique,Chronic disease,Misc,Coded,,
56ed713c-e38f-4126-916e-e28bbd97a585,,Yes full name;No full name,Malnutrition aigée,Acute Malnutrition,Malnutrition aigée,Acute Malnutrition,Misc,Coded,,
645d7c46-80c3-4fb0-a7fd-e6de8c4ef6a8,,Yes full name;No full name,Retard de croissance staturo-pondérale,Height and weight growth retardation,Retard de croissance staturo-pondérale,Height and weight growth retardation,Misc,Coded,,
ab5ba3b6-4b57-455d-abb9-0d590f1ad796,,Yes full name;No full name,Dermatose chrinique,Chronic dermatosis,Dermatose chrinique,Chronic dermatosis,Misc,Coded,,
e21c2b7d-67a5-4dcb-946f-e782290d896c,,,Durée de l'infection opportuniste,Opportunist Infection duration,Durée de l'infection opportuniste,Opportunist Infection duration,Misc,Text,,
c54f4a2b-8c70-4838-94a4-21a40d8d7d35,,,Complications d'infection opportuniste,Opportunist Infection complications,Complications d'infection opportuniste,Opportunist Infection complications,Misc,Text,,
fd6d6d79-58b7-4af7-8292-25921e525345,,,Traitement d'infection opportuniste,Opportunist Infection treatment,Traitement d'infection opportuniste,Opportunist Infection treatment,Misc,Text,,
0fd4e121-2036-4f51-abc1-3c48e6831686,,Yes full name;No full name,Diarrhée chronique,Chronic diarrhea,Diarrhée chronique,Chronic diarrhea,Misc,Coded,,
b49f8618-1a88-494d-96ba-9bd1aa864899,,,Durée de la diarrhée chronique,Chronic diarrhea duration,Durée de la diarrhée chronique,Chronic diarrhea duration,Misc,Text,,
0548cc4d-40c2-4f81-aaba-b474f88fb5bf,,,Complications chroniques de diarrhée,Chronic diarrhea complications,Complications chroniques de diarrhée,Chronic diarrhea complications,Misc,Text,,
fd34eb45-2b65-479a-9bf8-3ce440803e6c,,,Traitement de la diarrhée chronique,Chronic diarrhea treatment,Traitement de la diarrhée chronique,Chronic diarrhea treatment,Misc,Text,,
07e063d3-7b15-4cce-b963-02be4327294d,,Yes full name;No full name,Toux chronique,Chronic Cough,Toux chronique,Chronic Cough,Misc,Coded,,
3ad8ec2a-649c-4e91-a6fe-6a21dd260b71,,,Durée de la toux chronique,Chronic Cough duration,Durée de la toux chronique,Chronic Cough duration,Misc,Text,,
d40c987c-70fd-4dba-808c-4dd5dd9c9e1f,,,Complications de la toux chronique,Chronic Cough complications,Complications de la toux chronique,Chronic Cough complications,Misc,Text,,
af3a707e-e400-4a2d-9be3-60d2cbaadb89,,,Traitement de la toux chronique,Chronic Cough treatment,Traitement de la toux chronique,Chronic Cough treatment,Misc,Text,,
2c51d379-c8c2-44d5-b585-0c1f0af82bef,,Yes full name;No full name,Zona,Shingles,Zona,Shingles,Misc,Coded,,
ffaa8aca-1d05-4af8-a285-21b8562db59b,,,Durée du zona,Shingles duration,Durée du zona,Shingles duration,Misc,Text,,
9d9a1d05-49cd-428b-a9eb-af83b0ef46f6,,,Complications du zona,Shingles complications,Complications du zona,Shingles complications,Misc,Text,,
dfcb3f23-f932-483d-8fae-396d331d70b8,,,Traitement de zona,Shingles treatment,Traitement de zona,Shingles treatment,Misc,Text,,
6f5e0f36-64ec-44b2-b1f1-024b8b01760f,,,Durée de l'hépatite B,Hepatitis B duration,Durée de l'hépatite B,Hepatitis B duration,Misc,Text,,
e4736a6c-e695-4f76-a3ac-beb35e2829c6,,,Complications de l'hépatite B,Hepatitis B complications,Complications de l'hépatite B,Hepatitis B complications,Misc,Text,,
86ca98ca-4382-4e0e-8659-e4fd00c7ec73,,,Traitement de l'hépatite B,Hepatitis B treatment,Traitement de l'hépatite B,Hepatitis B treatment,Misc,Text,,
d6239908-15bc-4189-8d5b-482a914b088f,,Yes full name;No full name,Hépatite C,Hepatitis C,Hépatite C,Hepatitis C,Misc,Coded,,
d3ac7ff3-20b0-4b66-8b28-f24096db89c9,,,Durée de l'hépatite C,Hepatitis C duration,Durée de l'hépatite C,Hepatitis C duration,Misc,Text,,
76186f09-05c9-4eb2-8acc-14c0526b9683,,,Complications de l'hépatite C,Hepatitis C complications,Complications de l'hépatite C,Hepatitis C complications,Misc,Text,,
3f09d731-d9ab-480f-ba51-352acd481558,,,Traitement de l'hépatite C,Hepatitis C treatment,Traitement de l'hépatite C,Hepatitis C treatment,Misc,Text,,
f555ab63-ee97-4488-9e00-437522e2c123,,,Durée du diabète,Diabetes duration,Durée du diabète,Diabetes duration,Misc,Text,,
cb74997f-8d29-4a09-84a7-c6359b30c700,,,"Complications du diabète",Diabetes complications,"Complications du diabète",Diabetes complications,Misc,Text,,
d98eda85-f10c-439b-966a-5ea287c5b2c9,,,Traitement du diabète,Diabetes treatment,Traitement du diabète,Diabetes treatment,Misc,Text,,
a39acdbf-02f1-4bad-ab30-805e40e3e7ae,,,Allergies,Allergies,Allergies,Allergies,Misc,Text,,
9225356b-0813-4040-895e-4661e2136c27,History of Tuberculosis;a69eaa3c-0393-41ab-94e1-5ef57a2564b6;If Yes;End date;Prophylaxis at INH;Recent TB contact;Contact with?;If other specify;Signs of tuberculosis;Recurrent infections;Chronic disease;Acute Malnutrition;Height and weight growth retardation;Chronic dermatosis;Opportunist Infections;Opportunist Infection duration;Opportunist Infection complications;Opportunist Infection treatment;Chronic diarrhea;Chronic diarrhea duration;Chronic diarrhea complications;Chronic diarrhea treatment;Chronic Cough;Chronic Cough duration;Chronic Cough complications;Chronic Cough treatment;Shingles;Shingles duration;Shingles complications;Shingles treatment;Hepatitis B;Hepatitis B duration;Hepatitis B complications;Hepatitis B treatment;Hepatitis C;Hepatitis C duration;Hepatitis C complications;Hepatitis C treatment;Diabetes;Diabetes duration;Diabetes complications;Diabetes treatment;Allergies,,Antecedents medicaux,Medical background,Antecedents medicaux,Medical background,Misc,N/A,,
275e90ca-0c0e-41a9-a3f5-d0c965e5caf7,,Yes full name;No full name;Do not know,L'enfant a-t-il déja été hospitalisé plus de 24 h,Has the child ever been hospitalized for more than 24 hours,L'enfant a-t-il déja été hospitalisé plus de 24 h,Has the child ever been hospitalized for more than 24 hours,Misc,Coded,,
2fc3bf47-abf0-4cd5-aeeb-1d3f84987673,,,Date d'hospitalisation,Date of hospitalization,Date d'hospitalisation,Date of hospitalization,Misc,Date,,
6624a3e9-abb2-42ff-8b5c-92bcdae1c928,,,Duration in hospital (day),Duration in hospital (day),Duration in hospital (day),Duration in hospital (day),Misc,Numeric,,
ef95725f-cfe3-435d-9443-c0e858d39802,,,MOTIF,Pattern,MOTIF,Pattern,Misc,Text,,
30dcc74a-5554-482f-a5a0-9f6fb3c2a556,Has the child ever been hospitalized for more than 24 hours;Date of hospitalization;Duration in hospital (day);Pattern,,Hospitalisation,Inpatient,Hospitalisation,Inpatient,Misc,N/A,,

735e2bec-ea5b-48bb-8deb-e1926999023f,,PMTCT Consultation;Screening after an indexed case;Inpatient;Emergency Department;External Consultation;Nutritional Management;Management of tuberculosis;cb279713-3373-44be-91bf-ead37122d098,Porte d'entrée,Entry Point,Porte d'entrée,Entry Point,Misc,Coded,,

d788d341-9144-42a7-aa70-8b4fa0fb92af,,,Transféré d'une UPEC (laquelle),Transferred to a UPEC (which),Transféré d'une UPEC (laquelle),Transferred to a UPEC (which),Misc,Text,,
f056289f-85bb-45c7-8977-497fa8062e33,"735e2bec-ea5b-48bb-8deb-e1926999023f;If other specify;Transferred to a UPEC (which);Provider Initiated Testing and Couseling;Circumstance initial screening;Other circumstances;The diagnosis is based on;Date of diagnosis;Path of transmission;If other routes specify;Exposure to ARVs other than PMTCT? (Post-exposure prophylaxis, rape, etc.);If yes, select ARV used",,Histoire de l'exposition,History of the HIV exposure,Histoire de l'exposition,History of the HIV exposure,Misc,N/A,,
bd4439cc-bdaf-4868-a777-e359282b0db7,,,BCG - Naissance,BCG - Birth,BCG,BCG,Misc,Date,,
9a36c7a8-7787-45e4-81b8-a64978a6d61d,,,Polio Orale - 0 - Naissance,Oral Polio Oral - 0 - Birth,Polio Orale - 0,Oral Polio Oral - 0,Misc,Date,,
d5eb573a-1421-4213-afb5-674d72745ec0,,,Hepatite virale B - 0 -Naissance,Hepatitis B - 0  - Birth,Hepatite virale B - 0,Hepatitis B - 0,Misc,Date,,
d3c19b09-1cf5-4796-9aff-c03fef995b4c,BCG - Birth;Oral Polio Oral - 0 - Birth;Hepatitis B - 0  - Birth,,Naissance,Birth,Naissance,Birth,Misc,N/A,,
bc66dd48-f9f7-465d-a9d3-15290fccda30,,,"Pentavalent 1 [DTCOQ1, HepB1, Hib1] - 6 semaines",Pentavalent 1 - 6 weeks,"Pentavalent 1 [DTCOQ1, HepB1, Hib1]",Pentavalent 1,Misc,Date,,
2c3d6dc8-24b3-4ddf-8b5f-d763111401cb,,,Pnemocoque 1 - 6 semaines,Pneumococcus 1 - 6 weeks,Pnemocoque 1,Pneumococcus 1,Misc,Date,,
3a660d36-a9e4-4437-9a1a-f95f348472cc,,,Oral Polio 1 - 6 semaines,Oral Polio 1 - 6 weeks,Oral Polio 1,Oral Polio 1,Misc,Date,,
bf75ec68-87b5-44be-b094-4a852514c9dd,,,Rotavirus 1 - 6 semaines,Rotavirus 1 - 6 weeks,Rotavirus 1,Rotavirus 1,Misc,Date,,
35f58c49-b0a6-4c5c-ad4d-553a30574748,Pentavalent 1 - 6 weeks;Pneumococcus 1 - 6 weeks;Oral Polio 1 - 6 weeks;Rotavirus 1 - 6 weeks,,6 semaines,6 weeks,6 semaines,6 weeks,Misc,N/A,,
673d4dc5-3880-4049-96e0-f1719a300ad7,,,"Pentavalent 2 [DTCOQ2, HepB2, Hib2] - 10 semaines",Pentavalent 2 - 10 weeks,"Pentavalent 2 [DTCOQ2, HepB2, Hib2]",Pentavalent 2,Misc,Date,,
dd871750-1c2a-409d-a0c9-351b082320c8,,,Pnemocoque 2- 10 semaines,Pneumococcus 2 - 10 weeks,Pnemocoque 2,Pneumococcus 2,Misc,Date,,
119e30ab-dbd2-4ad9-b7fb-6455523e0ab6,,,Oral Polio 2 - 10 semaines,Oral Polio 2 - 10 weeks,Oral Polio 2,Oral Polio 2,Misc,Date,,
fcf97795-6137-4abf-8e3e-cc4100df50c7,,,Rotavirus 2 - 10 semaines,Rotavirus 2 - 10 weeks,Rotavirus 2,Rotavirus 2,Misc,Date,,
11b159f0-35c4-4267-a715-c8d86c74940b,Pentavalent 2 - 10 weeks;Pneumococcus 2 - 10 weeks;Oral Polio 2 - 10 weeks;Rotavirus 2 - 10 weeks,,10 semaines,10 weeks,10 semaines,10 weeks,Misc,N/A,,
12b7ed83-d59c-46a3-aba6-ae798016980d,,,"Pentavalent 3 [DTCOQ3, HepB3, Hib3] - 14 semaines",Pentavalent 3 - 14 weeks,"Pentavalent 3 [DTCOQ3, HepB3, Hib3]",Pentavalent 3,Misc,Date,,
192ffd3e-4f36-495f-9bec-3ae2e4900c66,,,Pnemocoque 3 - 14 semaines,Pneumococcal 3 - 14 weeks,Pnemocoque 3,Pneumococcal 3,Misc,Date,,
67a2ae68-4c01-4a6f-9627-85d515ef7374,,,Oral Polio 3 - 14 semaines,Oral Polio 3 - 14 weeks,Oral Polio 3,Oral Polio 3,Misc,Date,,
f33df413-659d-40ce-ac30-5eaeb74a77ce,,,Injectable Polio - 14 semaines,Injectable Polio - 14 weeks,Injectable Polio,Injectable Polio,Misc,Date,,
606c1a85-75ec-469f-84c4-8ba9e3aafd91,Pentavalent 3 - 14 weeks;Pneumococcal 3 - 14 weeks;Oral Polio 3 - 14 weeks;Injectable Polio - 14 weeks,,14 semaines,14 weeks,14 semaines,14 weeks,Misc,N/A,,
068b3e37-f003-4214-987e-86f129cf26f6,,,Vitamine A - 6 mois,Vitamin A - 6 months,Vitamine A,Vitamin A,Misc,Date,,
d8325b08-45c4-4a70-a1e7-1eb8db1c4dda,,,Rougeole 1 Rubéole 1 - 6 mois,Measles  Rubella - 6 months,Rougeole 1 Rubéole 1,Measles Rubella,Misc,Date,,
ab9c3721-d471-479f-8ade-cc8c357579dd,Vitamin A - 6 months;Measles  Rubella - 6 months,,6 mois,6 months,6 mois,6 months,Misc,N/A,,
9d28c95f-213d-4166-927a-ed8ed096b599,,,Rougeole 1 Rubéole 1 - 9 mois,Measles  Rubella - 9 months,Rougeole 1 Rubéole 1 (If missed at 6 months),Measles  Rubella (If missed at 6 months),Misc,Date,,
3d4d7dc5-241c-4623-8beb-023789e74a1c,,,Fièvre jaune - 9 mois,Yellow fever - 9 months,Fièvre jaune,Yellow fever,Misc,Date,,
00645bb5-6484-474f-aa8e-830f5e20a623,Measles  Rubella - 9 months;Yellow fever - 9 months,,9 mois,9 months,9 mois,9 months,Misc,N/A,,
e00ba2fd-bf0b-4d6c-8278-35f0c191f8db,,,Vitamine A - 11 mois,Vitamin A - 11 Months,Vitamine A (If missed at 6 months),Vitamin A (If missed at 6 months),Misc,Date,,
907df64f-fc2f-4a9a-8f94-ae23dcb2a75f,Vitamin A - 11 months,,11 mois,11 months,11 mois,11 months,Misc,Date,,
1febc7e2-e4e3-4e76-bc67-434dc7d0f066,,,Méningocoque - 15 mois,Meningococcal - 15 months,Méningocoque,Meningococcal,Misc,Date,,
bb1d3d5d-b4da-45f4-9b23-8b6aa0db38cf,,,Rougeole 2 Rubéole 2 - 15 mois,Measles 2 Rubella 2 - 15 months,Rougeole 2 Rubéole 2,Measles 2 Rubella 2,Misc,Date,,
907dfcd8-14e8-49aa-9869-cc16d748e7ba,Meningococcal - 15 months;Measles 2 Rubella 2 - 15 months,,15 mois,15 months,15 mois,15 months,Misc,N/A,,
30ac8f3d-8d6d-459f-93b4-3fb793ab23e1,,,Rougeole 2 Rubéole 2 - 24 monthe,Measles 2 Rubella 2 - 24 months,Rougeole 2 Rubéole 2 (If missed at 15 months),Measles 2 Rubella 2 (If missed at 15 months),Misc,Date,,
095a9e38-779e-4c6a-818f-9a9afaeb8cae,Measles 2 Rubella 2 - 24 months,,24 monthe,24 months,24 monthe,24 months,Misc,N/A,,
6e84a1b1-82b6-4657-ac6c-0ae5baadd13c,,,"Autres vaccins, préciser",Other vaccines (To be specified),"Autres vaccins, préciser",Other vaccines (To be specified),Misc,N/A,,
